image,total length_status,head width_status,head length_status,inter ocular distance_status,right antenna length_status,left antenna length_status,thorax width_status,thorax length_status,abdomen width_status,abdomen length_status,intertegular distance_status,left hind wing length_status,right hind wing length_status,left hind wing width_status,right hind wing width_status,left fore wing length_status,right fore wing length_status,left fore wing width_status,right fore wing width_status,left hind leg length_status,left hind leg femur length_status,left hind leg tibia length_status,left hind leg tarsus length_status,right hind leg length_status,right hind leg femur length_status,right hind leg tibia length_status,right hind leg tarsus length_status,total length_px,head width_px,head length_px,inter ocular distance_px,right antenna length_px,left antenna length_px,thorax width_px,thorax length_px,abdomen width_px,abdomen length_px,intertegular distance_px,left hind wing length_px,right hind wing length_px,left hind wing width_px,right hind wing width_px,left fore wing length_px,right fore wing length_px,left fore wing width_px,right fore wing width_px,left hind leg length_px,left hind leg femur length_px,left hind leg tibia length_px,left hind leg tarsus length_px,right hind leg length_px,right hind leg femur length_px,right hind leg tibia length_px,right hind leg tarsus length_px
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2506.jpg,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4582.657,1419.231,556.942,51.589,,,1256.513,2077.299,1256.637,1948.416,1243.69,,,,,3273.915,3229.738,,1042.152,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2507.jpg,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3895.36,1212.657,484.35,55.281,269.076,,1000.309,1725.26,1177.578,1685.751,1065.59,,,,,2816.65,2951.991,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2508.jpg,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4214.927,,694.902,,170.723,,1077.986,1485.324,1116.223,2034.701,1150.706,,,,,2668.58,2754.008,,830.147,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2509.jpg,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2579.913,755.909,267.102,26.887,143.832,,774.537,1113.0,717.579,1199.81,718.557,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2510.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3346.193,1077.009,464.983,15.158,270.241,239.387,1067.393,1469.681,1132.106,1411.529,1043.334,,,,,2256.956,2331.136,634.319,664.012,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2511.jpg,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3176.588,947.94,362.003,201.846,183.874,,939.669,1406.084,1042.293,1408.501,847.546,,,,,2266.764,2275.142,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2512.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2479.928,894.076,354.338,175.757,212.999,171.223,856.555,1190.852,948.325,934.738,771.701,,,,,2124.844,2144.791,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2513.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3622.151,1003.474,424.645,14.236,269.715,242.442,932.37,1366.567,1006.439,1830.939,915.091,,,,,,2439.54,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2514.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3589.939,1110.063,486.003,7.925,292.14,202.4,1165.026,1578.28,1059.726,1525.656,1105.927,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2515.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3400.139,939.712,397.381,13.13,231.951,195.62,988.192,1278.551,898.998,1724.207,881.184,,,,,1990.713,2207.369,,641.339,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2516.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3437.098,1053.865,434.724,17.053,234.267,207.201,1101.614,1487.868,1045.846,1514.507,953.155,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2517.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,3836.493,1052.19,374.554,42.701,211.78,179.968,1006.136,1587.214,1076.122,1874.725,908.254,,,,,2427.713,2414.235,862.06,,,,,,,,274.428,298.668
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2518.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3731.386,1064.007,451.919,8.61,214.837,207.531,1065.451,1512.977,1104.711,1766.49,1018.373,,,,,2388.926,2415.415,811.833,848.972,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2519.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3487.208,1034.762,451.32,12.24,228.222,173.914,988.932,1478.549,980.647,1557.339,957.83,,,,,2429.534,2510.039,,718.939,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2520.jpg,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3346.633,,617.791,,197.347,232.369,958.116,1303.892,952.315,1424.95,872.539,,,,,2260.282,2278.274,760.905,753.979,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2521.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3585.388,1015.251,401.509,31.1,232.26,167.526,977.583,1505.578,1020.305,1678.302,914.618,,,,,2301.805,2348.89,785.407,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2522.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1056.399,414.723,48.394,270.727,182.71,1046.355,1535.795,952.665,,972.777,,,,,2272.026,2317.76,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2523.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3248.502,986.401,378.705,28.143,205.497,220.128,944.263,1382.004,986.653,1487.793,826.013,,,,,2350.351,2348.001,,744.793,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2531.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,930.524,420.217,297.416,94.619,79.05,824.185,1197.581,1237.548,,804.537,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2541.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3078.131,999.853,388.208,249.973,188.883,221.706,817.495,1234.068,1104.414,1455.855,723.331,,,,,2949.047,2830.439,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2542.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2496.775,823.087,386.315,0.0,182.202,188.135,647.509,882.971,766.24,1227.489,701.926,,,,,,1570.354,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2543.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2279.099,726.254,330.493,4.869,126.36,79.518,621.775,963.76,750.996,984.846,652.452,,,,,2025.531,1886.895,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2544.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2632.928,821.009,318.643,2.648,78.07,71.646,730.87,1035.384,942.694,1278.901,762.879,,,,,2004.713,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2546.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1346.232,606.13,330.192,306.701,309.365,1126.088,1592.184,1664.507,,1237.194,,,,,3441.503,3488.207,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2567.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,751.317,362.13,186.944,151.962,188.197,601.169,852.082,856.117,,586.838,,,,,,,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2568.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2154.792,771.668,338.361,187.832,121.275,171.968,584.039,799.812,940.593,1016.619,613.26,,,,,1746.785,2004.962,670.597,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2570.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1298.872,568.785,367.963,323.327,292.338,992.6,1478.667,1661.805,,915.108,,,,,3597.362,3870.053,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2571.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,3786.839,1342.102,622.051,377.424,319.016,299.505,1088.919,1523.527,1677.94,1641.261,1057.84,,,,,4043.26,4009.246,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2575.jpg,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,,,203.787,111.357,102.698,1001.19,1540.157,,,1034.252,,,,,3952.114,3960.045,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2588.jpg,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,4841.317,1549.119,470.233,182.947,100.483,108.71,1500.945,1478.49,2039.827,2892.594,1599.549,,,,,4015.651,4027.307,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2590.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1401.124,421.664,5.496,154.528,132.995,1309.647,2038.57,1841.745,,1020.734,,,,,3997.098,4198.288,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2591.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,857.735,335.661,173.35,45.395,221.492,659.086,1021.475,964.358,,717.866,,,,,2197.398,2292.303,,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2592.jpg,non_measurable,non_measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,,,289.735,,,146.268,673.479,957.353,817.196,,727.471,,,,,2060.825,1398.989,564.873,,,,,,1230.118,297.217,524.417,408.485
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2593.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,812.773,363.974,147.82,86.824,156.648,673.966,977.312,897.598,,676.271,,,,,2282.787,,718.413,,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2595.jpg,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,1064.819,757.786,276.1,148.252,156.108,811.369,1054.764,1209.835,,865.224,,,,,2480.355,2468.244,714.749,721.377,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\luomus_hoverflies_pictures\3\GJ.2596.jpg,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,2541.797,914.101,346.621,272.014,,,713.797,1144.072,1057.383,1051.105,720.792,,,,,2541.237,2577.468,,,,,,,,,,
