image,total length_status,head width_status,head length_status,inter ocular distance_status,right antenna length_status,left antenna length_status,thorax width_status,thorax length_status,abdomen width_status,abdomen length_status,intertegular distance_status,left hind wing length_status,right hind wing length_status,left hind wing width_status,right hind wing width_status,left fore wing length_status,right fore wing length_status,left fore wing width_status,right fore wing width_status,left hind leg length_status,left hind leg femur length_status,left hind leg tibia length_status,left hind leg tarsus length_status,right hind leg length_status,right hind leg femur length_status,right hind leg tibia length_status,right hind leg tarsus length_status,total length_px,head width_px,head length_px,inter ocular distance_px,right antenna length_px,left antenna length_px,thorax width_px,thorax length_px,abdomen width_px,abdomen length_px,intertegular distance_px,left hind wing length_px,right hind wing length_px,left hind wing width_px,right hind wing width_px,left fore wing length_px,right fore wing length_px,left fore wing width_px,right fore wing width_px,left hind leg length_px,left hind leg femur length_px,left hind leg tibia length_px,left hind leg tarsus length_px,right hind leg length_px,right hind leg femur length_px,right hind leg tibia length_px,right hind leg tarsus length_px
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0111_specimen_1_MECKON_NEON.BET.D20.000055.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,359.381,67.63,43.953,49.412,118.305,119.945,92.057,76.135,143.823,239.293,43.953,,,,,213.849,203.261,76.384,50.529,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0111_specimen_2_MECKON_NEON.BET.D20.000058.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,333.428,60.391,39.999,44.252,114.262,133.922,84.374,78.249,,215.18,39.745,,,,,194.516,186.845,79.919,69.635,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0111_specimen_3_MECKON_NEON.BET.D20.000060.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,396.146,74.761,58.156,53.324,141.87,148.182,101.672,92.284,162.352,245.706,47.026,,,,,242.375,249.648,91.719,66.076,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0111_specimen_4_MECKON_NEON.BET.D20.000071.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,394.427,75.5,49.587,53.289,158.812,130.922,97.773,84.412,160.525,260.428,44.046,,,,,233.017,229.124,85.036,70.1,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0112_specimen_1_MECKON_NEON.BET.D20.000072.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,327.465,70.581,45.15,51.334,117.351,108.81,93.071,74.393,145.806,207.922,41.171,,,,,202.958,204.399,76.785,63.601,,,79.172,46.385,,,78.347,48.984
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0112_specimen_2_MECKON_NEON.BET.D20.000085.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,400.474,76.172,68.524,52.315,162.398,160.579,102.782,82.293,156.135,249.656,50.68,,,,,234.02,230.224,88.115,56.165,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0112_specimen_3_MECKON_NEON.BET.D20.000086.png,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,67.517,,43.898,113.699,102.043,91.02,66.839,139.821,199.511,42.301,,,,,193.176,193.466,79.02,54.42,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0112_specimen_4_MECKON_NEON.BET.D20.000089.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,291.504,65.653,39.074,48.427,124.247,101.749,88.111,67.473,147.478,184.957,39.033,,,,,170.41,174.318,68.452,65.671,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0113_specimen_1_MECKON_NEON.BET.D20.000090.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,315.58,67.739,32.479,52.299,116.055,80.414,97.417,75.897,147.412,207.204,40.262,,,,,202.589,204.378,75.462,63.509,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0113_specimen_2_MECKON_NEON.BET.D20.000103.png,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,,,,,121.151,118.823,98.465,81.268,148.95,238.264,41.357,,,,,226.768,226.991,82.64,60.973,,,99.484,44.569,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0113_specimen_3_MECKON_NEON.BET.D20.000115.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,326.205,65.253,55.175,48.668,125.314,116.472,93.327,76.785,138.643,194.244,37.174,,,,,190.971,190.624,72.792,57.437,,,65.748,23.032,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0113_specimen_4_MECKON_NEON.BET.D20.000122.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,356.899,67.172,43.381,51.497,132.169,135.358,94.469,86.338,144.989,227.18,41.517,,,,,216.178,218.823,78.539,54.226,,,58.124,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0114_specimen_1_MECKON_NEON.BET.D20.000125.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,370.007,71.628,49.236,51.36,137.894,149.267,89.377,82.069,146.75,238.702,44.221,,,,,218.234,214.855,80.475,57.368,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0114_specimen_2_MECKON_NEON.BET.D20.000130.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,387.495,70.747,51.984,48.202,139.58,133.594,102.117,91.168,155.608,244.344,45.269,,,,,223.476,227.258,84.17,62.051,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0114_specimen_3_MECKON_NEON.BET.D20.000133.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,391.512,79.989,58.836,57.271,153.054,149.995,104.979,83.455,158.249,249.221,43.069,,,,,228.963,228.999,89.59,59.598,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0114_specimen_4_MECKON_NEON.BET.D20.000139.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,423.228,80.839,79.766,60.1,145.381,144.342,106.559,92.033,166.406,251.429,40.673,,,,,227.713,231.955,91.248,64.431,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0115_specimen_1_MECKON_NEON.BET.D20.000144.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,382.089,73.209,51.272,58.424,133.686,144.385,109.065,88.743,165.533,242.074,44.329,,,,,241.456,241.989,88.798,67.152,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0115_specimen_2_MECKON_NEON.BET.D20.000146.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,359.888,69.174,56.691,47.115,124.226,78.346,86.631,76.269,145.204,226.928,45.577,,,,,219.525,220.921,82.537,57.202,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0115_specimen_3_MECKON_NEON.BET.D20.000150.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,333.425,54.651,61.049,39.043,143.573,107.819,85.023,75.151,129.085,197.225,39.175,,,,,184.063,190.625,74.841,45.637,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0115_specimen_4_MECKON_NEON.BET.D20.000157.png,measurable,non_measurable,measurable,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,342.336,,52.64,,143.867,,95.137,81.603,147.218,208.094,39.442,,,,,200.516,198.576,75.499,62.364,,,76.778,36.192,,,80.702,57.78
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0116_specimen_1_MECKON_NEON.BET.D20.000160.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,350.006,61.941,53.657,39.366,125.89,89.269,91.47,72.635,144.376,223.714,49.732,,,,,209.903,204.485,84.077,47.871,,,84.737,38.862,,,,50.388
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0116_specimen_2_MECKON_NEON.BET.D20.000163.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,345.784,66.008,49.568,45.567,100.826,121.656,95.618,75.043,130.623,221.174,44.361,,,,,201.363,199.314,72.849,45.467,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0116_specimen_3_MECKON_NEON.BET.D20.000164.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,343.303,73.434,69.603,50.761,58.86,115.216,100.262,73.226,142.949,200.474,42.39,,,,,200.478,198.683,70.44,65.732,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0117_specimen_1_MECKON_NEON.BET.D20.000191.png,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,67.172,,50.679,135.338,139.218,88.717,65.613,141.608,208.938,32.929,,,,,195.909,195.778,65.555,66.327,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0117_specimen_2_MECKON_NEON.BET.D20.000192.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,326.047,63.054,42.66,43.495,55.197,128.637,88.703,74.67,130.244,208.717,35.271,,,,,199.629,195.422,80.536,43.561,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0117_specimen_3_MECKON_NEON.BET.D20.000193.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,315.392,67.898,60.348,48.588,112.586,113.815,91.567,66.058,138.399,188.986,39.506,,,,,178.876,177.799,64.254,58.705,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0117_specimen_4_MECKON_NEON.BET.D20.000204.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,321.751,67.165,50.152,45.184,135.742,108.992,93.506,73.417,139.678,198.183,43.899,,,,,195.564,196.676,69.891,62.512,,,,62.166,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0118_specimen_1_MECKON_NEON.BET.D20.000214.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,302.31,66.75,51.906,48.767,126.191,118.634,89.834,65.192,134.531,185.212,45.039,,,,,178.245,179.001,66.162,61.073,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0118_specimen_2_MECKON_NEON.BET.D20.000215.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,346.43,68.459,58.61,45.531,141.487,90.56,90.65,75.954,153.835,211.865,41.364,,,,,205.751,207.977,83.383,57.528,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0118_specimen_3_MECKON_NEON.BET.D20.000224.png,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,,,,144.543,130.722,89.711,74.881,131.606,228.807,36.033,,,,,208.873,206.997,77.385,44.484,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0118_specimen_4_MECKON_NEON.BET.D20.000227.png,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,,,,,120.068,134.016,78.868,80.936,126.617,219.869,38.93,,,,,193.557,195.65,76.873,38.899,,,17.159,36.017,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0119_specimen_1_MECKON_NEON.BET.D20.000228.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,322.075,67.706,43.522,49.729,46.66,104.92,90.74,73.514,135.537,205.039,34.989,,,,,203.516,204.02,78.52,52.484,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0119_specimen_2_MECKON_NEON.BET.D20.000252.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,345.147,67.0,57.209,47.93,142.943,123.782,90.288,77.352,150.583,210.586,40.181,,,,,200.167,194.128,78.212,51.139,,,64.625,61.44,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0119_specimen_3_MECKON_NEON.BET.D20.000262.png,non_measurable,measurable,non_measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,,65.491,,46.684,132.418,135.118,89.271,70.054,131.469,202.579,34.532,,,,,190.489,188.095,73.594,51.328,,,,,,,,
C:\Users\tombe\Documents\_MLE\CV-for-GRIT\databases\hawaii_beetles_images\individual_specimens\01\IMG_0119_specimen_4_MECKON_NEON.BET.D20.000263.png,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,measurable,measurable,measurable,measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,non_measurable,358.663,69.375,71.008,47.633,95.31,105.139,91.918,76.574,144.633,211.081,39.947,,,,,204.669,203.052,79.181,56.875,,,,,,,,
